applicant_type,application_number,ben,cnct_email,form_471_manufacturer_name,form_471_product_name,funding_request_number,funding_year,model_of_equipment,monthly_quantity,monthly_recur_ineligible_cost,monthly_recurring_unit_eligible_costs,one_time_eligible_costs,one_time_ineligible_cost,one_time_quantity,organization_name,pre_discount_extended_eligible_line_item_costs,price,standardized_vendor,state,total_eligible_one_time_costs,total_eligible_recurring_costs,total_monthly_cost,total_monthly_eligible_recurring_costs,total_one_time_cost
School District,221007358,140074,kimberly@crwconsulting.com,Ubiquiti,Switch,2299008164,2022,USW-Pro-48-POE,0,0,0,999,0,6,INOLA PUBLIC SCHOOLS,5994,No,Ubiquiti,OK,5994,0,0,0,999
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,License,2299051630,2022,(District 140356) C9200L-DNA- E-24-3Y | CISCO C9200L DNA ESSENTIALS 24PT 3YR TERM LICENSE,0,0,0,335.44,0,3,MCLOUD PUBLIC SCHOOLS,1006.32,No,Cisco,OK,1006.32,0,0,0,335.44
School District,221032673,139966,aweibling@garber.k12.ok.us,Meraki,"Installation, Activation, & Initial Configuration",2299054053,2022,Installation & Configuration of Network Equipment - Meraki Wireless,0,0,0,290,0,1,GARBER INDEP SCHOOL DIST 47,290,Yes,Cisco,OK,290,0,0,0,290
School District,221022102,16085540,clewis@erateprogram.com,Ubiquiti,Access Point,2299029588,2022,UAP-AC-M-PRO-US,0,0,0,198.12,0,8,TULSA EDUCARE INC,1584.96,No,Ubiquiti,OK,1584.96,0,0,0,198.12
School,221037403,139795,jlandes@newcastle.k12.ok.us,Extreme Networks,Cabling,2299055799,2022,10061 Pwr Cable,0,0,0,6.98,0,8,NEWCASTLE INDEP SCHOOL DIST 1,55.84,No,Extreme,OK,55.84,0,0,0,6.98
School District,221014505,139802,karla@crwconsulting.com,Juniper Networks,Switch,2299017773,2022,EX2300-24MP,0,0,0,7408.22,0,7,LITTLE AXE SCHOOL DIST I 70,51857.54,No,Hp,OK,51857.54,0,0,0,7408.22
School District,221036840,139888,ptaylor@davidson.k12.ok.us,Ubiquiti,Wireless Controller,2299054648,2022,USG-PRO-4,0,0,0,399,0,1,DAVIDSON INDEP SCHOOL DIST 9,399,No,Ubiquiti,OK,399,0,0,0,399
School District,221018365,140254,riley.harpole@kelloggllc.com,Fortinet,Transceiver,2299023682,2022,"(RES 85029) FN-TRAN-SX | Fortinet SFP (mini-GBIC) Module - For Data Networking,Optical Network - 1 x 1 000Base-SX Network - OpticalFiberGigabit Ethernet - 1 000Base-SX",0,0,0,27.33,0,2,RATTAN INDEP SCHOOL DISTRICT 1,54.66,No,Fortinet,OK,54.66,0,0,0,27.33
School District,221032209,140413,eratemone4u@yahoo.com,Ubiquiti,Module,2299046905,2022,UF-MM-10G-20 MM,0,0,0,19,0,9,LIBERTY SCHOOL 68-C001,171,No,Ubiquiti,OK,171,0,0,0,19
School District,221035128,140356,rbotts@kelloggllc.com,Palo Alto,Firewall Services & Components,2299051746,2022,PaloAlto VM500 Basic,0,0,0,6739,0,1,MCLOUD PUBLIC SCHOOLS,6739,Yes,Palo Alto,OK,6739,0,0,0,6739
Library,221036809,140368,rbotts@kelloggllc.com,Extreme Networks,Access Point,2299054734,2022,(Library 140368) AH-ACC-BKTAX-'TB | Extreme Mounting Bracket for Wireless Access Point Indoor,0,0,0,15,0,4,HAYNIE PUBLIC LIBRARY,60,No,Extreme,OK,60,0,0,0,15
School District,221020444,140306,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299026874,2022,(FTJH 16082160) 8 Port POE | USW-LITE-8-POE,0,0,0,124.5,0,1,FORT TOWSON INDEP SCH DIST 2,124.5,No,Ubiquiti,OK,124.5,0,0,0,124.5
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,License,2299018019,2022,(SHTP) C9500-DNA-A-5Y | DNA Advantage 5 Year License,0,0,0,9899.12,0,2,OKLAHOMA CITY SCHOOL DIST I-89,19798.24,No,Cisco,OK,19798.24,0,0,0,9899.12
School District,221011202,139797,dchristensen@kelloggllc.com,Aruba,Transceiver,2299016455,2022,(District 139797) JL308A | 40GbE QSFP+ Transceiver,0,0,0,489,0,2,NOBLE INDEP SCHOOL DISTRICT 40,978,No,Hp,OK,978,0,0,0,489
School District,221032310,140255,eratemone4u@yahoo.com,Ubiquiti,Access Point,2299047158,2022,UniFi WiFi 6 Pro 4x4 MU-MIMO,0,0,0,155,0,20,RED OAK INDEP SCHOOL DIST 2,3100,No,Ubiquiti,OK,3100,0,0,0,155
School District,221024932,139739,riley.harpole@kelloggllc.com,Aruba,Cabling,2299034674,2022,(District 139739) J9283D | Direct Attach Copper Cable - 10GBase,0,0,0,63.86,0,2,BETHANY PUBLIC SCHOOLS,127.72,No,Hp,OK,127.72,0,0,0,63.86
School District,221003200,140097,riley.harpole@kelloggllc.com,Juniper Networks,Switch,2299002966,2022,(District 140097) EX2300-C-RMK | RACK MOUNT KIT FOR EX2300-C,0,0,0,30.43,0,5,SAND SPRINGS SCHOOL DISTRICT 2,152.15,No,Hp,OK,152.15,0,0,0,30.43
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299018019,2022,"(SHTP) C9300-24UX-EDU | Catalyst 9300 24-port mGig and UPOE, K12",0,0,0,3942.68,0,28,OKLAHOMA CITY SCHOOL DIST I-89,110395.04,No,Cisco,OK,110395.04,0,0,0,3942.68
School District,221022885,140353,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299030998,2022,(District 140353) 11272 | Cat6 Ethernet Patch Cable 1ft,0,0,0,1.86,0,720,HOLDENVILLE SCHOOL DISTRICT 35,1339.2,No,Extreme,OK,1339.2,0,0,0,1.86
School District,221035196,140240,cbailey@kelloggllc.com,Ubiquiti,Switch,2299051817,2022,(District 140240) USWENTRPRS48POE Ubiquiti Switch Enterprise 48 PoE 48 Ports=,0,0,0,1736.17,0,3,CLAYTON INDEP SCHOOL DIST 10,5208.51,No,Ubiquiti,OK,5208.51,0,0,0,1736.17
Library,221026730,140288,tonkawalibrary@yahoo.com,Aruba,Access Point,2299038185,2022,R7J28A,0,0,0,1176.55,0,2,TONKAWA PUBLIC LIBRARY,2353.1,No,Hp,OK,2353.1,0,0,0,1176.55
School District,221022115,140165,dsovereign@kelloggllc.com,Extreme Networks,Module,2299029614,2022,(Indian Capital Technology Campus 140165) 10504-COMP | SFP28 25G-LR 1310NM 10KM,0,0,0,235,0,10,INDIAN CAPITAL TECHNOLOGY CENTERS,2350,No,Extreme,OK,2350,0,0,0,235
School District,221023832,140065,cbailey@kelloggllc.com,Extreme Networks,Cabling,2299032582,2022,(District 140065) 10304 | 1M CBL 10G SFP+ CU TWX COP,0,0,0,59,0,18,DRUMRIGHT INDEP SCHOOL DIST 39,1062,No,Extreme,OK,1062,0,0,0,59
School District,221003881,139893,dchristensen@kelloggllc.com,Meraki,License,2299003751,2022,(District 140233) LIC-MS225-48FP-5YR | Meraki Enterprice License and Support,0,0,0,637.8,0,4,RED RIVER TECHNOLOGY CENTER,2551.2,Yes,Cisco,OK,2551.2,0,0,0,637.8
School District,221025094,139732,riley.harpole@kelloggllc.com,Aruba,License,2299035031,2022,(District 139732) H8AM9E | 1Y FC NBD Exch E/R 7240XM Cntlr SVC [for JW784A],0,0,0,2118.72,496.98,2,EDMOND INDEP SCHOOL DIST 12,4237.44,No,Hp,OK,4237.44,0,0,0,2615.7
School District,221022811,139936,dsovereign@kelloggllc.com,Ubiquiti,Module,2299030978,2022,(District 139936) UF-SM-lOG Compatible | FS 10G SFP+ DOM LC SMF Transceiver Module,0,0,0,31.86,0,7,HOBART INDEP SCHOOL DIST I 1,223.02,No,Ubiquiti,OK,223.02,0,0,0,31.86
School District,221014401,139852,karla@crwconsulting.com,Ubiquiti,Access Point,2299017624,2022,U6-LR-US,0,0,0,189,0,10,TURNER INDEP SCHOOL DISTRICT 5,1890,No,Ubiquiti,OK,1890,0,0,0,189
School District,221022134,140051,drew@myerateguy.com,Palo Alto Networks,Firewall Services & Components,2299029663,2022,VM-100,0,0,0,3232,1218,1,Justus-Tiawah Public Schools,3232,Yes,Palo Alto,OK,3232,0,0,0,4450
School District,221032796,16039383,jeff.gilstrap@captulsa.org,Meraki,Firewall Services & Components,2299048202,2022,MX95-HW,0,0,0,1520.51,950.32,2,"COMMUNITY ACTION PROJECT OF TULSA COUNTY, INC.",3041.02,No,Cisco,OK,3041.02,0,0,0,2470.83
School District,221030121,139810,riley.harpole@kelloggllc.com,Aruba,Transceiver,2299043333,2022,SkyRider SFP+ SM 10G 10km (HP/Aruba),0,0,0,99,0,73,PIEDMONT INDEP SCHOOL DIST 22,7227,No,Hp,OK,7227,0,0,0,99
Library,221036809,140368,rbotts@kelloggllc.com,Extreme Networks,Access Point,2299054734,2022,(Library 140368) AP460S6CFCC | AP460S6C 802.11ax 5.25 'Gbit/s Wireless Access Point,0,0,0,627,0,2,HAYNIE PUBLIC LIBRARY,1254,No,Extreme,OK,1254,0,0,0,627
School District,221020354,140047,riley.harpole@kelloggllc.com,Extreme Networks,Access Point,2299026783,2022,(District 140047) AP410C-FCC | AP410C Indoor Tri Radio Wireless Access PointWiFi6 AP 2.4 GHz 5GHz & Sensor w/Dual 5GHz & Mulitrate PortIntegrated Light Power Sensors BLE/Zigbee I/ML Green Mode INTAntennas T-Bar Included,0,0,0,503.55,0,10,CHELSEA INDEP SCHOOL DIST 3,5035.5,No,Extreme,OK,5035.5,0,0,0,503.55
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,"Installation, Activation, & Initial Configuration",2299035614,2022,(MS 84779) WAP-INSTALL | Wireless Access Point Configuration & Installation,0,0,0,35,0,21,COMMERCE PUBLIC SCHOOLS,735,Yes,Fortinet,OK,735,0,0,0,35
School District,221010204,140369,kimberly@crwconsulting.com,Extreme Networks,License,2299011896,2022,XCIQ-PT054-C-EW-5YK12,0,0,0,625,0,27,PRAGUE PUBLIC SCHOOLS,16875,No,Extreme,OK,16875,0,0,0,625
School District,221032361,139874,riley.harpole@kelloggllc.com,Extreme Networks,Racks & Cabinets,2299047276,2022,(District 139874) AH-ACC-BKT-ASM | Mounting Bracket for Wireless Access,0,0,0,26,0,2,BISHOP SCHOOL DISTRICT C-049,52,No,Extreme,OK,52,0,0,0,26
School District,221022811,139936,dsovereign@kelloggllc.com,Ubiquiti,Cabling,2299030978,2022,"(District 139936) UC-DAC-SFP+ | Direct Attach Copper Cable, SFP+, 10Gbps, 0.5 meter",0,0,0,18.88,0,12,HOBART INDEP SCHOOL DIST I 1,226.56,No,Ubiquiti,OK,226.56,0,0,0,18.88
School District,221018858,139781,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299024414,2022,10061,0,0,0,7.88,0,1,JONES INDEP SCHOOL DISTRICT I9,7.88,No,Extreme,OK,7.88,0,0,0,7.88
School District,221011202,139797,dchristensen@kelloggllc.com,Aruba,Transceiver,2299016455,2022,(District 139797) J9150D | 10G SFP+ LC SR OM3 MMF Transciever,0,0,0,440.24,0,18,NOBLE INDEP SCHOOL DISTRICT 40,7924.32,No,Hp,OK,7924.32,0,0,0,440.24
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,Module,2299051630,2022,(District 140356) C9200L- STACK-KIT | CISCO CATALYST 9200L STACK MODULE,0,0,0,643.28,0,4,MCLOUD PUBLIC SCHOOLS,2573.12,No,Cisco,OK,2573.12,0,0,0,643.28
School District,221022883,140082,eratemone4u@yahoo.com,Extreme Networks,Cabling,2299030984,2022,10312,0,0,0,184,0,2,MOUNDS INDEP SCHOOL DISTRICT 5,368,No,Extreme,OK,368,0,0,0,184
School District,221033274,140420,bgillham@spk12.org,Extreme Networks,License,2299049081,2022,XCIQ-PT0-CEW-5YR-K12,0,0,0,154.41,0,30,SHADY POINT SCHOOL DISTRICT 4,4632.3,Yes,Extreme,OK,4632.3,0,0,0,154.41
School District,221036281,139985,wpstech@watonga.k12.ok.us,Fortinet,Switch,2299054539,2022,FS-1024E,0,0,0,7295,0,3,WATONGA INDEP SCHOOL DIST 42,21885,No,Fortinet,OK,21885,0,0,0,7295
School District,221018858,139781,riley.harpole@kelloggllc.com,Dell,Transceiver,2299024414,2022,"(District 139781) 407-BBDC | Dell Networking, Transceiver, SFP, 1000BASE-LX, 1310nmWavelength, 10km Reach",0,0,0,176.97,0,2,JONES INDEP SCHOOL DISTRICT I9,353.94,No,Dell,OK,353.94,0,0,0,176.97
School District,221024948,140357,riley.harpole@kelloggllc.com,Fortinet,Switch,2299034717,2022,"(District 140357) FS-124E-FPOE | Fortinet FortiSwitch 124E-F-POE Ethernet Switch - 24 Ports -Manageable - 2 Layer Supported - Modular - 4 SFP Slots -Optical Fiber, Twisted Pair - 1U High - Rack-mountable -Lifetime Limited Warranty",0,0,0,764,0,4,DALE INDEP SCHOOL DISTRICT 2,3056,No,Fortinet,OK,3056,0,0,0,764
Library,221029122,140148,reratc@pryorlibrary.org,Extreme Networks,"Installation, Activation, & Initial Configuration",2299044431,2022,Wireless Access Points AP410C,0,0,0,225,0,3,PRYOR PUBLIC LIBRARY,675,Yes,Extreme,OK,675,0,0,0,225
School District,221018858,139781,riley.harpole@kelloggllc.com,Extreme Networks,Access Point,2299024414,2022,"(District 139781) AP460C-FCC | ExtremeCloud IQ AP460C - Wirelessaccess point - 802.11ac Wave 2 - Bluetooth, Wi-Fi 6 - 2.4 GHz(1 band) / 5 GHz (2 bands)",0,0,0,635.35,0,2,JONES INDEP SCHOOL DISTRICT I9,1270.7,No,Extreme,OK,1270.7,0,0,0,635.35
Library,221015991,139986,bookwoman@watonga.lib.ok.us,Meraki,License,2299020067,2022,MS120-24-P Ent. Lic. LIC-MS120-24P-HW,0,0,0,252.1,0,1,WATONGA PUBLIC LIBRARY,252.1,No,Cisco,OK,252.1,0,0,0,252.1
School District,221032209,140413,eratemone4u@yahoo.com,Ubiquiti,Switch,2299046905,2022,US-16-150W,0,0,0,299,0,2,LIBERTY SCHOOL 68-C001,598,No,Ubiquiti,OK,598,0,0,0,299
School District,221025868,140235,cbailey@kelloggllc.com,Ruckus Wireless,License,2299036965,2022,(Dist. 140235)CLD-BNDL-RCAW-EDU5|License,0,0,0,230.11,0,22,TUSHKA INDEP SCHOOL DIST I 19,5062.42,No,Ruckus,OK,5062.42,0,0,0,230.11
School District,221020444,140306,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299026874,2022,(FTES 85134) 24 Port POE | USW-24-POE,0,0,0,440.4,0,7,FORT TOWSON INDEP SCH DIST 2,3082.8,No,Ubiquiti,OK,3082.8,0,0,0,440.4
School District,221033948,140197,karla@crwconsulting.com,Extreme Networks,Cabling,2299049886,2022,10099.0,0,0,0,12,0,35,OKMULGEE INDEP SCHOOL DIST 1,420,No,Extreme,OK,420,0,0,0,12
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Access Point,2299048245,2022,UAP- AC-PRO-US Ubiquiti Access Point,0,0,0,288,0,1,"BIG FIVE COMMUNITY SERVICES, INC.",288,Yes,Ubiquiti,OK,288,0,0,0,288
School District,221020639,140421,terickson@smithville.k12.ok.us,Extreme Networks,Transceiver,2299028395,2022,10304 10GBaseSFP,0,0,0,41,0,6,SMITHVILLE I-14 SCHOOL DISTRICT,246,No,Extreme,OK,246,0,0,0,41
School District,221025868,140235,cbailey@kelloggllc.com,SonicWALL,Firewall Services & Components,2299036965,2022,(Dist. 140235) 02-SSC-7348|License,0,0,0,3344.54,1114.85,1,TUSHKA INDEP SCHOOL DIST I 19,3344.54,No,Sonicwall,OK,3344.54,0,0,0,4459.39
School District,221031296,140329,eratemone4u@yahoo.com,Extreme Networks,License,2299045272,2022,5320-10GUPG-4X-LIC-P,0,0,0,246,0,2,SEMINOLE INDEP SCHOOL DIST 1,492,No,Extreme,OK,492,0,0,0,246
School District,221015396,140044,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299019376,2022,(District 140044) 20G-DACP-SFPDD2SFP3M | 20G Passive DAC SFPDD to 2xSFP 3M,0,0,0,325,0,13,BROKEN ARROW SCHOOL DISTRICT 3,4225,No,Extreme,OK,4225,0,0,0,325
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,License,2299051630,2022,(District 140356) C9200L-DNA- E-48-3Y | CISCO C9200L DNA ESSENTIALS 48PT 3YR TERM LICENSE,0,0,0,615.89,0,8,MCLOUD PUBLIC SCHOOLS,4927.12,No,Cisco,OK,4927.12,0,0,0,615.89
School District,221032394,140218,alinam@kelloggllc.com,Ubiquiti,Access Point,2299047380,2022,"(WES 84961)  | Ubiquiti, UniFi WiFi 6 Pro 4x4 MU-MIMO (U6-Pro)",0,0,0,156,0,15,WARNER INDEP SCHOOL DIST 74,2340,No,Ubiquiti,OK,2340,0,0,0,156
School District,221009231,140087,kimberly@crwconsulting.com,Extreme Networks,Antenna,2299010558,2022,AH-ACC-ANT-AX-KT,0,0,0,64.06,0,20,OWASSO INDEP SCHOOL DIST 11,1281.2,No,Extreme,OK,1281.2,0,0,0,64.06
School District,221020071,139934,dsovereign@kelloggllc.com,Meraki,Access Point,2299026237,2022,"(EHS 84169) MR46-HW | 802.11ac Wave 2 - Wi-Fi 6 - 2.4 GHz, 5 GHz - DC power - cloud-managed",0,0,0,760,0,13,ERICK INDEP SCHOOL DISTRICT 51,9880,No,Cisco,OK,9880,0,0,0,760
School District,221018926,139957,hamptonsh@canton.k12.ok.us,Meraki,Switch,2299028605,2022,MS390-48UX2 48 Port mGig,0,0,0,5747.59,0,4,CANTON INDEP SCHOOL DIST 105,22990.36,No,Cisco,OK,22990.36,0,0,0,5747.59
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Module,2299039907,2022,(OW-2 84533) C9300-NM-8X | Catalyst 9300 8x10GE Network Module,0,0,0,754.09,0,3,TULSA CITY-COUNTY LIBRARY SYS,2262.27,No,Cisco,OK,2262.27,0,0,0,754.09
School District,221022115,140165,dsovereign@kelloggllc.com,Extreme Networks,License,2299029614,2022,(Indian Capital Technology Campus 140165) 97000-5420M-48W-4YE | EW Software & TAC - 5420M-48W-4YE COTERM: This Term: 365 Days,0,0,0,330,0,9,INDIAN CAPITAL TECHNOLOGY CENTERS,2970,No,Extreme,OK,2970,0,0,0,330
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Access Point,2299018018,2022,CW9166I-B | Catalyst 9166I AP,0,0,0,686.69,0,65,OKLAHOMA CITY SCHOOL DIST I-89,44634.85,No,Cisco,OK,44634.85,0,0,0,686.69
School District,221033791,140069,karla@crwconsulting.com,Fortinet,Transceiver,2299049683,2022,FN-TRAN-SFP+SR,0,0,0,60.92,0,20,FOYIL INDEP SCHOOL DISTRICT 7,1218.4,No,Fortinet,OK,1218.4,0,0,0,60.92
Library,221010460,139960,jenny.regier@cherokee-ok.us,Meraki,Access Point,2299012285,2022,MR36-HW,0,0,0,536.81,0,2,CHEROKEE PUBLIC LIBRARY,1073.62,No,Cisco,OK,1073.62,0,0,0,536.81
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Access Point,2299048039,2022,UAP- AC-PRO-US,0,0,0,368,0,1,"BIG FIVE COMMUNITY SERVICES, INC.",368,Yes,Ubiquiti,OK,368,0,0,0,368
School District,221036055,140437,dsovereign@kelloggllc.com,Extreme Networks,Cabling,2299053349,2022,(District 140437) 5601313-U1 | Power Cord 13A NEMA 5-15P C13,0,0,0,12.38,0,1,WESTVILLE PUBLIC SCHOOL,12.38,No,Extreme,OK,12.38,0,0,0,12.38
School District,221013254,140131,dsovereign@kelloggllc.com,Ubiquiti,Access Point,2299021217,2022,"( District) AP-AC-M | Ubiquiti, UniFi AP-AC-M Outdoor Mesh",0,0,0,99,0,15,CHOUTEAU MAZIE SCHOOL DIST 32,1485,No,Ubiquiti,OK,1485,0,0,0,99
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,Cabling,2299037871,2022,(District 139826) CAB-SPWR-30CM | StackPower - Power cable - 1 ft,0,0,0,36.83,0,95,YUKON INDEP SCHOOL DISTRICT 27,3498.85,No,Cisco,OK,3498.85,0,0,0,36.83
School District,221029330,140215,eratemone4u@yahoo.com,Aruba,License,2299041955,2022,JW619AAE,0,0,0,67.5,0,310,TAHLEQUAH INDEP SCHOOL DIST 35,20925,No,Hp,OK,20925,0,0,0,67.5
Consortium,221032362,17030261,dsovereign@kelloggllc.com,Extreme Networks,Cabling,2299047285,2022,10099 | Standard Power Cord,0,0,0,14,0,14,Community Strategies Epic Consortium,196,No,Extreme,OK,196,0,0,0,14
School District,221025094,139732,riley.harpole@kelloggllc.com,Aruba,Module,2299035024,2022,(District 139732) JL670A | X372 54VDC 1600W AC Power Supply,0,0,0,607.09,0,256,EDMOND INDEP SCHOOL DIST 12,155415.04,No,Hp,OK,155415.04,0,0,0,607.09
School District,221032642,139822,cbailey@kelloggllc.com,Meraki,Transceiver,2299047896,2022,(District 139822) MA-SFP-10GB-LR | 10G Base LR Single-Mode,0,0,0,1890.25,0,4,WEATHERFORD SCHOOL DISTRICT 26,7561,No,Cisco,OK,7561,0,0,0,1890.25
School District,221020037,140157,dsovereign@kelloggllc.com,Extreme Networks,Access Point,2299026194,2022,"(LES 84829) AP410C-FCC | ExtremeWireless AP410C - Wireless access point -802.11ac Wave 2 - Bluetooth, Wi-Fi 6 - 2.4 GHz, 5 GHz",0,0,0,545.51,0,8,LEACH SCHOOL DISTRICT 14,4364.08,No,Extreme,OK,4364.08,0,0,0,545.51
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,Switch,2299040734,2022,(District 139834) JL660A | HPE Aruba 6300M - Switch - L3 - managed - 24 x,0,0,0,4881.89,0,0,MILLWOOD INDEP SCHOOL DIST 37,0,No,Hp,OK,0,0,0,0,4881.89
School District,221031709,139942,cbailey@kelloggllc.com,Ubiquiti,Switch,2299046087,2022,"(District 139942)ES-8-150W|Ubiquiti Managed PoE+ Gigabit Switch with SFP-8 ports-manageable-Gigabit Ethernet-10/100/1000Base-TX, 1000Base-X, 2 Layer Supported-Modular-2 SFP Slots-Twisted Pair, Optical Fiber",0,0,0,199,0,1,SEILING INDEP SCHOOL DIST 8,199,No,Ubiquiti,OK,199,0,0,0,199
School District,221024166,140326,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299033251,2022,(District 140326) 10099 | Standard Power Cord - 120 V AC / 13 A -United States - 1,0,0,0,15.69,0,3,BETHEL PUBLIC SCHOOLS,47.07,No,Extreme,OK,47.07,0,0,0,15.69
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,Switch,2299035614,2022,(MS 84779) FS-148F-POE | FORTISWITCH 148F-POE - SWITCH - MANAGED - 24 X,0,0,0,970.81,0,7,COMMERCE PUBLIC SCHOOLS,6795.67,No,Fortinet,OK,6795.67,0,0,0,970.81
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,Module,2299037871,2022,(District 139826) PWR-C1-1100WAC-P/2 | Power Supply,0,0,0,736.68,0,95,YUKON INDEP SCHOOL DISTRICT 27,69984.6,No,Cisco,OK,69984.6,0,0,0,736.68
School District,221017312,140334,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299021916,2022,(District 140334) 10099 | Extreme Networks power cable,0,0,0,10.53,0,12,BYNG SCHOOL DISTRICT 16,126.36,No,Extreme,OK,126.36,0,0,0,10.53
School District,221022091,140257,dsovereign@kelloggllc.com,Dell,Switch,2299029570,2022,(District 140257) 463-7704 | N2048P 10/100/1000 PoE 48 port,0,0,0,2645,0,1,STRINGTOWN INDEP SCHOOL DIST 7,2645,No,Dell,OK,2645,0,0,0,2645
School District,221037598,140378,coxd@tecumseh.k12.ok.us,Ubiquiti,Access Point,2299056044,2022,UB-AM,0,0,0,61.64,0,1,TECUMSEH INDEP SCHOOL DIST 92,61.64,No,Ubiquiti,OK,61.64,0,0,0,61.64
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,"Installation, Activation, & Initial Configuration",2299035614,2022,(HS 84780) WAP-INSTALL | Wireless Access Point Configuration & Installation,0,0,0,35,0,32,COMMERCE PUBLIC SCHOOLS,1120,Yes,Fortinet,OK,1120,0,0,0,35
School District,221011003,140269,riley.harpole@kelloggllc.com,Ruckus Wireless,License,2299013005,2022,"(District 140269) 7550-ZF-S-RMT-5 | WDOG REMOTE SPT, ICX7550-ZF-5Y",0,0,0,292.29,1567.71,2,PONCA CITY INDEP SCH DIST 71,584.58,Yes,Ruckus,OK,584.58,0,0,0,1860
School District,221032960,139800,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299048507,2022,(MNTC 139800) 10304 | 10 Gigabit Ethernet SFP+ passive cable assembly 1m length.,0,0,0,65,0,6,MOORE NORMAN TECHNOLOGY CENTER,390,No,Extreme,OK,390,0,0,0,65
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,Switch,2299051630,2022,(District 140356) PWR-C5- 1KWAC/2 | CISCO 1KW AC CONFIG 5 P/S SECONDARY POWER SUPPLY,0,0,0,1543.87,0,4,MCLOUD PUBLIC SCHOOLS,6175.48,No,Cisco,OK,6175.48,0,0,0,1543.87
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,Module,2299035614,2022,(MS 84779) FN-TRAN-SFP+SR | SFP+ TRANSCEIVER MODULE - 10 GIGE - 10GBASE-SR,0,0,0,64.64,0,8,COMMERCE PUBLIC SCHOOLS,517.12,No,Fortinet,OK,517.12,0,0,0,64.64
School District,221024890,140324,dsovereign@kelloggllc.com,Aruba,Module,2299034577,2022,"(District 140324) JW657A | HPE Aruba - Power supply - hot-plug / redundant (plug-inmodule) - AC 100-240 V - 350 Watt - for HPE Aruba 7205,7210, 7240, 7240XM; Mobility Controller 7205; S3500 MobilityAccess Switch",0,0,0,226.39,0,1,SHAWNEE INDEP SCHOOL DIST I-93,226.39,No,Hp,OK,226.39,0,0,0,226.39
School District,221018365,140254,riley.harpole@kelloggllc.com,Fortinet,Switch,2299023682,2022,(District 140254) FS-148F-FPOE | Fortinet FortiSwitch Ethernet Switch - 48 Ports - Manageable - 2 Layer Supported - Modular - 895.70 W Power Consumption,0,0,0,1195.52,0,2,RATTAN INDEP SCHOOL DISTRICT 1,2391.04,No,Fortinet,OK,2391.04,0,0,0,1195.52
School District,221024932,139739,riley.harpole@kelloggllc.com,Aruba,Switch,2299034674,2022,(District 139739) JL667A#ABA | 6300F - Switch - L3 - managed,0,0,0,3835.1,0,12,BETHANY PUBLIC SCHOOLS,46021.2,No,Hp,OK,46021.2,0,0,0,3835.1
School District,221039465,139820,micmatthews@wayne.k12.ok.us,Fortinet,Transceiver,2299059056,2022,FN-TRAN-SX,0,0,0,60.36,0,1,WAYNE INDEP SCHOOL DISTRICT 10,60.36,Yes,Fortinet,OK,60.36,0,0,0,60.36
