applicant_type,application_number,ben,cnct_email,form_471_manufacturer_name,form_471_product_name,funding_request_number,funding_year,model_of_equipment,monthly_quantity,monthly_recur_ineligible_cost,monthly_recurring_unit_eligible_costs,one_time_eligible_costs,one_time_ineligible_cost,one_time_quantity,organization_name,pre_discount_extended_eligible_line_item_costs,price,standardized_vendor,state,total_eligible_one_time_costs,total_eligible_recurring_costs,total_monthly_cost,total_monthly_eligible_recurring_costs,total_one_time_cost
School District,251002602,140746,phollingsworth@e-ratecentral.com,Ruckus Wireless,Cabling,2599032743,2025,PCUSA2,0,0,0,20.75,0,20,TROUP INDEP SCHOOL DISTRICT,415,No,Ruckus,TX,415,0,0,0,20.75
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599032011,2025,R3J18A,0,0,0,10.27,0,97,LIBERTY HILL IND SCHOOL DIST,996.19,Yes,Hp,TX,996.19,0,0,0,10.27
School District,251000664,141716,trains@esc12.net,Aruba,Cabling,2599032018,2025,JL488A,0,0,0,113.5,0,15,LIBERTY HILL IND SCHOOL DIST,1702.5,Yes,Hp,TX,1702.5,0,0,0,113.5
Consortium,251038515,17012698,haley.smith@sanantonio.gov,Cisco Systems,Cabling,2599054864,2025,STACK-T1-1M=,0,0,0,135.19,0,3,City of San Antonio,405.57,No,Cisco,TX,405.57,0,0,0,135.19
School District,251019348,141465,kroiuk@kelloggllc.com,Cisco Systems,Access Point,2599023695,2025,C9130AXI-B,0,0,0,488.66,0,200,MEDINA VALLEY INDEP SCH DIST,97732,No,Cisco,TX,97732,0,0,0,488.66
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Module,2599020432,2025,C9300-NM-8X,0,0,0,799.34,0,3,CONROE INDEP SCHOOL DISTRICT,2398.02,No,Cisco,TX,2398.02,0,0,0,799.34
School District,251042620,17047932,john@comaudit.services,Hewlett Packard,Antenna,2599061003,2025,ATS-01153,0,0,0,928.11,0,15,Leadership Prep School of Frisco,13921.65,No,Hp,TX,13921.65,0,0,0,928.11
School District,251034000,141649,dhartzell@vstservices.com,Cisco Systems,Transceiver,2599047950,2025,SFP-10G-SR-S-ENC,1,0,0,38.88,0,82,HARLINGEN CONS INDEP SCH DIST,3188.16,No,Cisco,TX,3188.16,0,0,0,38.88
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Switch,2599020432,2025,C9300-48UN-EDU,0,0,0,3918.31,0,10,CONROE INDEP SCHOOL DISTRICT,39183.1,No,Cisco,TX,39183.1,0,0,0,3918.31
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Module,2599020438,2025,C9400-SSD-240GB,0,0,0,639.47,0,1,CONROE INDEP SCHOOL DISTRICT,639.47,No,Cisco,TX,639.47,0,0,0,639.47
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Switch,2599060687,2025,JL661A,1,0,0,4119.59,0,24,FRENSHIP INDEP SCHOOL DISTRICT,98870.16,No,Hp,TX,98870.16,0,0,0,4119.59
School District,251034000,141649,dhartzell@vstservices.com,Cisco Systems,Cabling,2599047950,2025,CAB-SPWR-30CM,1,0,0,31.46,0,35,HARLINGEN CONS INDEP SCH DIST,1101.1,No,Cisco,TX,1101.1,0,0,0,31.46
School District,251042700,140680,dhartzell@vstservices.com,Aruba,Transceiver,2599061132,2025,J9150D,1,0,0,472.35,0,10,GLADEWATER INDEP SCHOOL DIST,4723.5,No,Hp,TX,4723.5,0,0,0,472.35
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Switch,2599058276,2025,ICX8200-48PF,1,0,0,2883,0,3,TRENTON INDEP SCHOOL DISTRICT,8649,No,Ruckus,TX,8649,0,0,0,2883
School District,251042419,141063,dhartzell@vstservices.com,Fortinet,License,2599060690,2025,FC-10-F101F-247-02-60,1,0,0,382.5,1867.5,3,JARRELL INDEP SCHOOL DISTRICT,1147.5,No,Fortinet,TX,1147.5,0,0,0,2250
School District,251040989,141653,c.garza2@lajoyaisd.net,Cisco Systems,Module,2599058814,2025,C9K-PWR-650WAC-R/2,0,0,0,769.38,0,1,LA JOYA INDEP SCHOOL DISTRICT,769.38,No,Cisco,TX,769.38,0,0,0,769.38
School District,251040848,140951,bwilliams@slidellisd.net,Fortinet,License,2599058366,2025,FC-10-148FF-247-02-36,0,0,0,471.12,0,2,SLIDELL INDEP SCHOOL DISTRICT,942.24,No,Fortinet,TX,942.24,0,0,0,471.12
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Access Point,2599058276,2025,901-7650,1,0,0,600,0,2,TRENTON INDEP SCHOOL DISTRICT,1200,No,Ruckus,TX,1200,0,0,0,600
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Switch,2599060687,2025,JL659A,1,0,0,5646.25,0,8,FRENSHIP INDEP SCHOOL DISTRICT,45170,No,Hp,TX,45170,0,0,0,5646.25
School District,251000664,141716,trains@esc12.net,Aruba,Switch,2599032038,2025,JL659A,0,0,0,5425,0,4,LIBERTY HILL IND SCHOOL DIST,21700,Yes,Hp,TX,21700,0,0,0,5425
School District,251002291,141259,dzarillo@e-ratecentral.com,Palo Alto Networks,Firewall Services & Components,2599026711,2025,PAN-PA-3430,0,0,0,26155.5,0,1,MONTGOMERY INDEP SCHOOL DIST,26155.5,No,Palo Alto,TX,26155.5,0,0,0,26155.5
School District,251015985,140592,tidwellr@leonardisd.net,Cisco Systems,Access Point,2599018808,2025,"Catalyst 9162I AP (W6E, tri-band 2x2)",0,0,0,456.7,0,27,LEONARD INDEP SCHOOL DISTRICT,12330.9,No,Cisco,TX,12330.9,0,0,0,456.7
Consortium,251038515,17012698,haley.smith@sanantonio.gov,Cisco Systems,Switch,2599054864,2025,C9300X-48HX-A,0,0,0,6710.93,0,2,City of San Antonio,13421.86,No,Cisco,TX,13421.86,0,0,0,6710.93
School District,251000664,141716,trains@esc12.net,Aruba,License,2599033062,2025,R3K04AAE,0,0,0,1579.47,0,13,LIBERTY HILL IND SCHOOL DIST,20533.11,Yes,Hp,TX,20533.11,0,0,0,1579.47
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Switch,2599058276,2025,ICX8200-48PF,1,0,0,2883,0,12,TRENTON INDEP SCHOOL DISTRICT,34596,No,Ruckus,TX,34596,0,0,0,2883
School District,251034000,141649,dhartzell@vstservices.com,Cisco Systems,Caching Equipment,2599047950,2025,MEM-C8500L-32GB,1,0,0,0,1324.83,1,HARLINGEN CONS INDEP SCH DIST,0,No,Cisco,TX,0,0,0,0,1324.83
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,License,2599058276,2025,806-T350-5000,1,0,0,0,271,5,TRENTON INDEP SCHOOL DISTRICT,0,No,Ruckus,TX,0,0,0,0,271
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599032018,2025,JW055A,0,0,0,20.26,0,2,LIBERTY HILL IND SCHOOL DIST,40.52,Yes,Hp,TX,40.52,0,0,0,20.26
School District,251001772,140738,susan.vardeman@esc12.net,Ubiquiti,Switch,2599021175,2025,USW-Pro-Max-48-PoE,0,0,0,1205.34,0,13,NECHES INDEP SCHOOL DISTRICT,15669.42,No,Ubiquiti,TX,15669.42,0,0,0,1205.34
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Module,2599060687,2025,JL085A#ABA,1,0,0,204.98,0,4,FRENSHIP INDEP SCHOOL DISTRICT,819.92,No,Hp,TX,819.92,0,0,0,204.98
School District,251019348,141465,kroiuk@kelloggllc.com,Cisco Systems,Module,2599023695,2025,C9300-NM-8X=,0,0,0,1278.17,0,20,MEDINA VALLEY INDEP SCH DIST,25563.4,No,Cisco,TX,25563.4,0,0,0,1278.17
School District,251025646,140875,robin.dulock@esc12.net,Ubiquiti,Switch,2599041971,2025,ECS-48-PoE,0,0,0,3052,0,15,PARADISE INDEP SCHOOL DISTRICT,45780,No,Ubiquiti,TX,45780,0,0,0,3052
School District,251042419,141063,dhartzell@vstservices.com,Aruba,Transceiver,2599060690,2025,J9151E-AX,1,0,0,250,0,4,JARRELL INDEP SCHOOL DISTRICT,1000,No,Hp,TX,1000,0,0,0,250
School District,251002602,140746,phollingsworth@e-ratecentral.com,Aruba,Access Point,2599032748,2025,Q9G69A,0,0,0,87.49,0,3,TROUP INDEP SCHOOL DISTRICT,262.47,No,Hp,TX,262.47,0,0,0,87.49
School,251042554,17021111,dhartzell@vstservices.com,Juniper Networks,License,2599060879,2025,S-EX-S-C2-3M1-C-E,1,0,0,265.25,0,3,Eleanor Kolitz Hebrew Language Academy,795.75,No,Hp,TX,795.75,0,0,0,265.25
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Switch,2599020438,2025,C9410R-96U-BDL-EDU,0,0,0,9215.86,0,0,CONROE INDEP SCHOOL DISTRICT,0,No,Cisco,TX,0,0,0,0,9215.86
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599032011,2025,R7J28A,0,0,0,533.71,0,97,LIBERTY HILL IND SCHOOL DIST,51769.87,Yes,Hp,TX,51769.87,0,0,0,533.71
School District,251036615,140771,tim@ecspecialists.net,Ubiquiti,Access Point,2599051863,2025,UniFi E7 Access Point,0,0,0,529.99,0,3,CENTERVILLE INDEP SCHOOL DIST,1589.97,No,Ubiquiti,TX,1589.97,0,0,0,529.99
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,License,2599026710,2025,Q9Y80AAE,0,0,0,1029.6,0,28,MONTGOMERY INDEP SCHOOL DIST,28828.8,No,Hp,TX,28828.8,0,0,0,1029.6
School District,251000664,141716,trains@esc12.net,Aruba,License,2599032018,2025,Q9Y59AAE,0,0,0,133.99,0,73,LIBERTY HILL IND SCHOOL DIST,9781.27,Yes,Hp,TX,9781.27,0,0,0,133.99
School District,251042419,141063,dhartzell@vstservices.com,Aruba,Transceiver,2599060690,2025,J9150D-AX,1,0,0,175,0,32,JARRELL INDEP SCHOOL DISTRICT,5600,No,Hp,TX,5600,0,0,0,175
School District,251042418,141982,dhartzell@vstservices.com,Fortinet,Firewall Services & Components,2599060688,2025,FG-401F-BDL-809-12,1,0,0,9714.25,5230.75,2,FRENSHIP INDEP SCHOOL DISTRICT,19428.5,No,Fortinet,TX,19428.5,0,0,0,14945
School,251041794,86347,shauna.a.wilkins@gmail.com,Ubiquiti,Wireless Controller,2599059921,2025,UniFi Cloud Key G2 network controller,0,0,0,259,0,1,CALVARY LUTHERAN SCHOOL,259,No,Ubiquiti,TX,259,0,0,0,259
School District,251033963,140749,dhartzell@vstservices.com,Ruckus Wireless,Cabling,2599047919,2025,10G-SFPP-TWX-P-0301,1,0,0,94.74,0,3,WHITEHOUSE INDEP SCHOOL DIST,284.22,No,Ruckus,TX,284.22,0,0,0,94.74
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,License,2599058276,2025,CLD-ESNT-APSW-REC5,1,0,0,184,0,17,TRENTON INDEP SCHOOL DISTRICT,3128,No,Ruckus,TX,3128,0,0,0,184
School District,251000664,141716,trains@esc12.net,Aruba,License,2599032018,2025,Q9Y79AAE,0,0,0,560.46,0,15,LIBERTY HILL IND SCHOOL DIST,8406.9,Yes,Hp,TX,8406.9,0,0,0,560.46
Consortium,251038515,17012698,haley.smith@sanantonio.gov,Cisco Systems,Cabling,2599054864,2025,FSG-SVC,0,0,0,324.44,0,133,City of San Antonio,43150.52,No,Cisco,TX,43150.52,0,0,0,324.44
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Transceiver,2599026710,2025,J9151E,0,0,0,1631.08,0,8,MONTGOMERY INDEP SCHOOL DIST,13048.64,No,Hp,TX,13048.64,0,0,0,1631.08
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Switch,2599026710,2025,JL661A,0,0,0,6304.76,0,17,MONTGOMERY INDEP SCHOOL DIST,107180.92,No,Hp,TX,107180.92,0,0,0,6304.76
School,251041794,86347,shauna.a.wilkins@gmail.com,Ubiquiti,Access Point,2599059921,2025,U7 Pro Max high density WiFi 7,0,0,0,299,0,1,CALVARY LUTHERAN SCHOOL,299,No,Ubiquiti,TX,299,0,0,0,299
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599031939,2025,R3J18A,0,0,0,10.27,0,192,LIBERTY HILL IND SCHOOL DIST,1971.84,Yes,Hp,TX,1971.84,0,0,0,10.27
School District,251042418,141982,dhartzell@vstservices.com,Fortinet,Firewall Services & Components,2599060688,2025,FG-51G,1,0,0,357.5,0,2,FRENSHIP INDEP SCHOOL DISTRICT,715,No,Fortinet,TX,715,0,0,0,357.5
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Access Point,2599026709,2025,R4H23A,0,0,0,1250.04,0,11,MONTGOMERY INDEP SCHOOL DIST,13750.44,No,Hp,TX,13750.44,0,0,0,1250.04
School District,251000664,141716,trains@esc12.net,Aruba,Module,2599032018,2025,JL086A,0,0,0,257.8,0,30,LIBERTY HILL IND SCHOOL DIST,7734,Yes,Hp,TX,7734,0,0,0,257.8
School District,251014951,141019,eratemone4u@yahoo.com,Meraki,Switch,2599017372,2025,MS130-24X-HW,0,0,0,0,0,2,GORDON INDEP SCHOOL DISTRICT,0,No,Cisco,TX,0,0,0,0,0
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Module,2599020438,2025,C9400-LC-48HN-B,0,0,0,1567.32,0,0,CONROE INDEP SCHOOL DISTRICT,0,No,Cisco,TX,0,0,0,0,1567.32
School District,251042418,141982,dhartzell@vstservices.com,Ruckus Wireless,Access Point,2599060689,2025,901-R750-US00,1,0,0,934.98,0,18,FRENSHIP INDEP SCHOOL DISTRICT,16829.64,No,Ruckus,TX,16829.64,0,0,0,934.98
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Switch,2599058276,2025,ICX8200-24ZP,1,0,0,3377,0,2,TRENTON INDEP SCHOOL DISTRICT,6754,No,Ruckus,TX,6754,0,0,0,3377
School District,251025646,140875,robin.dulock@esc12.net,Ubiquiti,Switch,2599041971,2025,ECS Aggregation,0,0,0,3219,0,5,PARADISE INDEP SCHOOL DISTRICT,16095,No,Ubiquiti,TX,16095,0,0,0,3219
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Access Point,2599026709,2025,R6W11A,0,0,0,76.56,0,11,MONTGOMERY INDEP SCHOOL DIST,842.16,No,Hp,TX,842.16,0,0,0,76.56
School District,251000664,141716,trains@esc12.net,Aruba,Cabling,2599032038,2025,JL488A,0,0,0,113.5,0,4,LIBERTY HILL IND SCHOOL DIST,454,Yes,Hp,TX,454,0,0,0,113.5
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,License,2599058276,2025,806-T350-5000,1,0,0,0,271,1,TRENTON INDEP SCHOOL DISTRICT,0,No,Ruckus,TX,0,0,0,0,271
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599032011,2025,JW055A,0,0,0,20.26,0,3,LIBERTY HILL IND SCHOOL DIST,60.78,Yes,Hp,TX,60.78,0,0,0,20.26
School District,251040989,141653,c.garza2@lajoyaisd.net,Cisco Systems,Switch,2599058814,2025,C9500-24Y4C-EDU,0,0,0,467.65,7135.67,1,LA JOYA INDEP SCHOOL DISTRICT,467.65,No,Cisco,TX,467.65,0,0,0,7603.32
School District,251000664,141716,trains@esc12.net,Aruba,Module,2599032025,2025,JL086A,0,0,0,257.8,0,20,LIBERTY HILL IND SCHOOL DIST,5156,Yes,Hp,TX,5156,0,0,0,257.8
School District,251038996,140998,mhoward@albany.esc14.net,Fortinet,Access Point,2599055709,2025,FAP-432G-A,0,0,0,0,0,4,ALBANY INDEP SCHOOL DISTRICT,0,No,Fortinet,TX,0,0,0,0,0
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,License,2599058276,2025,CLD-ESNT-APSW-REC5,1,0,0,184,0,5,TRENTON INDEP SCHOOL DISTRICT,920,No,Ruckus,TX,920,0,0,0,184
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599032049,2025,S0P50A,0,0,0,1189.4,0,2,LIBERTY HILL IND SCHOOL DIST,2378.8,Yes,Hp,TX,2378.8,0,0,0,1189.4
School District,251042418,141982,dhartzell@vstservices.com,Aruba,License,2599060687,2025,Q9Y80AAE,1,0,0,905.58,0,76,FRENSHIP INDEP SCHOOL DISTRICT,68824.08,No,Hp,TX,68824.08,0,0,0,905.58
School District,251040989,141653,c.garza2@lajoyaisd.net,Cisco Systems,Module,2599058591,2025,C9K-PWR-650WAC-R/2,0,0,0,769.38,0,1,LA JOYA INDEP SCHOOL DISTRICT,769.38,No,Cisco,TX,769.38,0,0,0,769.38
School District,251000664,141716,trains@esc12.net,Aruba,License,2599032038,2025,Q9Y59AAE,0,0,0,133.99,0,78,LIBERTY HILL IND SCHOOL DIST,10451.22,Yes,Hp,TX,10451.22,0,0,0,133.99
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Switch,2599060687,2025,JL659A,1,0,0,5646.25,0,15,FRENSHIP INDEP SCHOOL DISTRICT,84693.75,No,Hp,TX,84693.75,0,0,0,5646.25
School District,251014951,141019,eratemone4u@yahoo.com,Cisco Systems,Switch,2599017372,2025,LIC-MS130-48-3YR,0,0,0,0,0,1,GORDON INDEP SCHOOL DISTRICT,0,No,Cisco,TX,0,0,0,0,0
School District,251042419,141063,dhartzell@vstservices.com,Aruba,Access Point,2599060690,2025,R3J16A,1,0,0,15,0,160,JARRELL INDEP SCHOOL DISTRICT,2400,No,Hp,TX,2400,0,0,0,15
School District,251000259,141728,sferrero@esc12.net,Cisco Systems,Router,2599033589,2025,C8200L-1N-4T,0,0,0,717.12,0,3,MARBLE FALLS INDEP SCHOOL DIST,2151.36,No,Cisco,TX,2151.36,0,0,0,717.12
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Switch,2599026710,2025,JL700C,0,0,0,14697.9,0,2,MONTGOMERY INDEP SCHOOL DIST,29395.8,No,Hp,TX,29395.8,0,0,0,14697.9
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Transceiver,2599060687,2025,S2P30A,1,0,0,266.91,0,160,FRENSHIP INDEP SCHOOL DISTRICT,42705.6,No,Hp,TX,42705.6,0,0,0,266.91
School District,251034000,141649,dhartzell@vstservices.com,Cisco Systems,Cabling,2599047950,2025,STACK-T1-50CM,1,0,0,33.12,0,35,HARLINGEN CONS INDEP SCH DIST,1159.2,No,Cisco,TX,1159.2,0,0,0,33.12
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Module,2599060687,2025,JL087A#ABA,1,0,0,440,0,144,FRENSHIP INDEP SCHOOL DISTRICT,63360,No,Hp,TX,63360,0,0,0,440
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599031939,2025,S0P50A,0,0,0,1189.4,0,8,LIBERTY HILL IND SCHOOL DIST,9515.2,Yes,Hp,TX,9515.2,0,0,0,1189.4
School District,251042419,141063,dhartzell@vstservices.com,Aruba,License,2599060690,2025,Q9Y80AAE,1,0,0,950,0,2,JARRELL INDEP SCHOOL DISTRICT,1900,No,Hp,TX,1900,0,0,0,950
School District,251000664,141716,trains@esc12.net,Aruba,License,2599031939,2025,Q9Y59AAE,0,0,0,133.99,0,200,LIBERTY HILL IND SCHOOL DIST,26798,Yes,Hp,TX,26798,0,0,0,133.99
School District,251036374,141905,rholcombe@floydadaisd.esc17.net,Ruckus,License,2599051578,2025,LE9-0001-SG05,0,0,0,82.42,0,10,FLOYDADA INDEP SCHOOL DISTRICT,824.2,No,Ruckus,TX,824.2,0,0,0,82.42
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Module,2599020432,2025,C9400-SSD-240GB,0,0,0,639.47,0,2,CONROE INDEP SCHOOL DISTRICT,1278.94,No,Cisco,TX,1278.94,0,0,0,639.47
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Module,2599020438,2025,C9400-PWR-2100AC,0,0,0,639.47,0,0,CONROE INDEP SCHOOL DISTRICT,0,No,Cisco,TX,0,0,0,0,639.47
School,251041794,86347,shauna.a.wilkins@gmail.com,Ubiquiti,Cabling,2599059921,2025,U-cable-patch-0.3M-RJ45,0,0,0,2.5,0,100,CALVARY LUTHERAN SCHOOL,250,No,Ubiquiti,TX,250,0,0,0,2.5
School District,251019348,141465,kroiuk@kelloggllc.com,Cisco Systems,Switch,2599023695,2025,C9300-48UXM-EDU,0,0,0,6350.94,0,20,MEDINA VALLEY INDEP SCH DIST,127018.8,No,Cisco,TX,127018.8,0,0,0,6350.94
School District,251040779,141557,dhartzell@vstservices.com,Cisco Systems,Switch,2599058239,2025,C9300-48UN-EDU,1,0,0,5840.49,0,8,EAST CENTRAL SCHOOL DISTRICT,46723.92,No,Cisco,TX,46723.92,0,0,0,5840.49
School District,251040989,141653,c.garza2@lajoyaisd.net,Cisco Systems,Switch,2599058591,2025,C9500-24Y4C-EDU,0,0,0,7603.32,0,1,LA JOYA INDEP SCHOOL DISTRICT,7603.32,No,Cisco,TX,7603.32,0,0,0,7603.32
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,License,2599026710,2025,H1L06A500B9,0,0,0,3423.04,1467.01,2,MONTGOMERY INDEP SCHOOL DIST,6846.08,No,Hp,TX,6846.08,0,0,0,4890.05
School District,251040779,141557,dhartzell@vstservices.com,Cisco Systems,License,2599058239,2025,AIR-DNA-E-3Y,1,0,0,105.12,0,233,EAST CENTRAL SCHOOL DISTRICT,24492.96,No,Cisco,TX,24492.96,0,0,0,105.12
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Module,2599026710,2025,JL087A,0,0,0,650.76,0,34,MONTGOMERY INDEP SCHOOL DIST,22125.84,No,Hp,TX,22125.84,0,0,0,650.76
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Cabling,2599020432,2025,STACK-T1-1M,0,0,0,62.69,0,3,CONROE INDEP SCHOOL DISTRICT,188.07,No,Cisco,TX,188.07,0,0,0,62.69
School District,251002291,141259,dzarillo@e-ratecentral.com,Aruba,Module,2599026710,2025,JL085A,0,0,0,303.16,0,2,MONTGOMERY INDEP SCHOOL DIST,606.32,No,Hp,TX,606.32,0,0,0,303.16
School District,251042700,140680,dhartzell@vstservices.com,Aruba,Access Point,2599061132,2025,JZ337A,1,0,0,724.58,0,121,GLADEWATER INDEP SCHOOL DIST,87674.18,No,Hp,TX,87674.18,0,0,0,724.58
Consortium,251038515,17012698,haley.smith@sanantonio.gov,Cisco Systems,Cabling,2599054864,2025,STACK-T1-50CM,0,0,0,61.51,0,21,City of San Antonio,1291.71,No,Cisco,TX,1291.71,0,0,0,61.51
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Access Point,2599058276,2025,901-R650,1,0,0,471,0,0,TRENTON INDEP SCHOOL DISTRICT,0,No,Ruckus,TX,0,0,0,0,471
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Access Point,2599058276,2025,T-350-US51,1,0,0,642,0,5,TRENTON INDEP SCHOOL DISTRICT,3210,No,Ruckus,TX,3210,0,0,0,642
School District,251042700,140680,dhartzell@vstservices.com,Aruba,Module,2599061132,2025,JL083A,1,0,0,471.27,0,5,GLADEWATER INDEP SCHOOL DIST,2356.35,No,Hp,TX,2356.35,0,0,0,471.27
School District,251042418,141982,dhartzell@vstservices.com,Aruba,Cabling,2599060687,2025,JL487A,1,0,0,71.53,0,32,FRENSHIP INDEP SCHOOL DISTRICT,2288.96,No,Hp,TX,2288.96,0,0,0,71.53
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Module,2599020438,2025,C9400-LC-48HN,0,0,0,3761.57,0,0,CONROE INDEP SCHOOL DISTRICT,0,No,Cisco,TX,0,0,0,0,3761.57
School District,251042620,17047932,john@comaudit.services,Hewlett Packard,Cabling,2599061003,2025,JL307A,0,0,0,479.72,0,4,Leadership Prep School of Frisco,1918.88,No,Hp,TX,1918.88,0,0,0,479.72
School District,251038996,140998,mhoward@albany.esc14.net,Fortinet,Access Point,2599055709,2025,FAP-431F-A,0,0,0,375,0,66,ALBANY INDEP SCHOOL DISTRICT,24750,No,Fortinet,TX,24750,0,0,0,375
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Switch,2599020363,2025,C9410R-96U-BDL-EDU,0,0,0,9215.86,0,2,CONROE INDEP SCHOOL DISTRICT,18431.72,No,Cisco,TX,18431.72,0,0,0,9215.86
School District,251041613,141288,sholik@louiseisd.net,Watch Guard Technologies,Firewall Services & Components,2599059658,2025,WatchGuard M390,0,0,0,5368,732,1,LOUISE INDEP SCHOOL DISTRICT,5368,Yes,Watchguard,TX,5368,0,0,0,6100
School District,251034000,141649,dhartzell@vstservices.com,Cisco Systems,Firewall Services & Components,2599047950,2025,FPR3120-NGFW-K9,1,0,0,7185.75,0,1,HARLINGEN CONS INDEP SCH DIST,7185.75,No,Cisco,TX,7185.75,0,0,0,7185.75
School District,251019348,141465,kroiuk@kelloggllc.com,Cisco Systems,Switch,2599023695,2025,C9300-48U-EDU,0,0,0,2393.02,0,20,MEDINA VALLEY INDEP SCH DIST,47860.4,No,Cisco,TX,47860.4,0,0,0,2393.02
School District,251000079,141237,masmith@esc12.net,Cisco Systems,Switch,2599020363,2025,C9300-48UN-EDU,0,0,0,3918.31,0,16,CONROE INDEP SCHOOL DISTRICT,62692.96,No,Cisco,TX,62692.96,0,0,0,3918.31
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Switch,2599058276,2025,ICX-7550-24F-E2,1,0,0,6353,0,1,TRENTON INDEP SCHOOL DISTRICT,6353,No,Ruckus,TX,6353,0,0,0,6353
School District,251002602,140746,phollingsworth@e-ratecentral.com,Aruba,License,2599032748,2025,Q9Y59AAE,0,0,0,132.58,0,30,TROUP INDEP SCHOOL DISTRICT,3977.4,No,Hp,TX,3977.4,0,0,0,132.58
School District,251015985,140592,tidwellr@leonardisd.net,Meraki,Switch,2599018808,2025,Meraki MS130-24X Cloud Mgd. 18GE + 6x(2.5 GE) 370W PoE,0,0,0,2459.74,0,8,LEONARD INDEP SCHOOL DISTRICT,19677.92,No,Cisco,TX,19677.92,0,0,0,2459.74
School District,251036615,140771,tim@ecspecialists.net,Ubiquiti,Switch,2599051863,2025,UniFi Pro Aggregation Network Switch,0,0,0,974.99,0,2,CENTERVILLE INDEP SCHOOL DIST,1949.98,No,Ubiquiti,TX,1949.98,0,0,0,974.99
School District,251040802,140623,dhartzell@vstservices.com,Ruckus Wireless,Access Point,2599058276,2025,T-350-US51,1,0,0,642,0,0,TRENTON INDEP SCHOOL DISTRICT,0,No,Ruckus,TX,0,0,0,0,642
School District,251000664,141716,trains@esc12.net,Aruba,Access Point,2599032011,2025,S0P50A,0,0,0,1189.4,0,3,LIBERTY HILL IND SCHOOL DIST,3568.2,Yes,Hp,TX,3568.2,0,0,0,1189.4
School District,251042419,141063,dhartzell@vstservices.com,Fortinet,Firewall Services & Components,2599060690,2025,FG-101F,1,0,0,1999,0,3,JARRELL INDEP SCHOOL DISTRICT,5997,No,Fortinet,TX,5997,0,0,0,1999
School District,251040779,141557,dhartzell@vstservices.com,Cisco Systems,Cabling,2599058239,2025,STACK-T1-1M,1,0,0,93.44,0,2,EAST CENTRAL SCHOOL DISTRICT,186.88,No,Cisco,TX,186.88,0,0,0,93.44
Consortium,251038515,17012698,haley.smith@sanantonio.gov,Cisco Systems,Access Point,2599054864,2025,C9130AXI-B,0,0,0,1015.86,0,20,City of San Antonio,20317.2,No,Cisco,TX,20317.2,0,0,0,1015.86
School District,251034000,141649,dhartzell@vstservices.com,Cisco Systems,License,2599047950,2025,C9300-DNA-E-48-3Y,1,0,0,437.19,0,27,HARLINGEN CONS INDEP SCH DIST,11804.13,No,Cisco,TX,11804.13,0,0,0,437.19
